,Diện tích,Số tầng,Đường vào,Latitude,Longitude,Loại đường vào,loai_duong_null_flag,duong_vao_null_flag,Tổng số phòng,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ
5454,-0.5826509567402912,0.07692307692307693,-0.4391709580720064,10.7580839821814,106.612371680278,0.0,1,0,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
759,0.6255585240034263,0.3076923076923077,0.1302907279796492,10.7715803110695,106.670687119773,3.0,0,1,0.9196032047928032,0.0,0.0,0.0,1.0,0.0
5988,-0.3271071868061051,0.23076923076923078,-0.13659775324274978,10.7143203137937,106.737152431409,0.0,1,1,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
5921,0.6378280961214066,0.23076923076923078,-0.13659775324274978,10.7436357025331,106.732903572098,0.0,1,1,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
4098,1.5082129806834967,0.6153846153846154,2.9327121238363367,10.7641548497774,106.693898455191,3.0,0,0,3.709720833810584,0.0,0.0,0.0,0.0,1.0
214,-0.5826509567402912,0.15384615384615385,0.1302907279796492,10.8479853370775,106.759729821467,0.0,1,0,-0.5962397703258719,0.0,0.0,0.0,0.0,1.0
3252,-0.37480406362233243,0.3076923076923077,-0.13659775324274978,10.7766526013749,106.781908763594,0.0,1,1,0.4757863711357461,0.0,0.0,0.0,1.0,0.0
5428,-0.28090108395535385,0.0,0.1302907279796492,10.7567493595893,106.586015503173,3.0,0,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
2254,0.3261314717355513,0.07692307692307693,-1.7072229052631471,10.8570247683898,106.613753857594,2.0,0,0,0.30272686033993124,0.0,0.0,0.0,1.0,0.0
3377,-0.6108132359423499,0.07692307692307693,-1.2015945422910468,10.7958061467877,106.622031541294,2.0,0,0,-1.265459390571404,0.0,0.0,0.0,0.0,1.0
725,0.06259592582891907,0.07692307692307693,-0.13659775324274978,10.7876833342593,106.678179021946,0.0,1,1,-0.9028346336956022,0.0,0.0,0.0,1.0,0.0
5396,0.2487067167045892,0.23076923076923078,0.1302907279796492,10.8689453747185,106.813968013923,3.0,0,1,0.4757863711357461,0.0,1.0,0.0,1.0,0.0
49,-0.17133430316050988,0.23076923076923078,-0.4391709580720064,10.7891939126751,106.69831855413,0.0,1,0,1.3897638631431688,0.0,0.0,0.0,0.0,1.0
4925,-0.011343228479551189,0.15384615384615385,2.0502110105697895,10.7857251515412,106.775059446135,3.0,0,0,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
887,-1.0361439750637471,0.15384615384615385,-0.4391709580720064,10.7901370729579,106.688079986145,2.0,0,0,-0.9028346336956022,0.0,0.0,0.0,1.0,0.0
5507,1.883538051044993,0.15384615384615385,0.963530485543728,10.7771240494986,106.787529422361,3.0,0,0,-0.09639304316274322,0.0,1.0,0.0,1.0,0.0
5676,1.3881753703228958,0.15384615384615385,-0.13659775324274978,10.703801309618052,106.71226497963966,0.0,1,1,1.0479657854342355,0.0,1.0,0.0,1.0,0.0
516,-0.3992422225807697,0.23076923076923078,0.1302907279796492,10.829000169439,106.689228602162,3.0,0,1,-0.09639304316274322,0.0,0.0,1.0,0.0,0.0
3646,0.3560006685276249,0.07692307692307693,0.1302907279796492,10.845280361826758,106.71573909076322,3.0,0,0,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
139,-0.6986692748486453,0.07692307692307693,-0.13659775324274978,10.7440570857108,106.69696642212,0.0,1,1,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
2406,0.8639894412629446,0.23076923076923078,1.5713987371125986,10.715708497727,106.631807545187,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
2716,-1.154485113689163,0.07692307692307693,-0.13659775324274978,10.7453602808786,106.63461261811,3.0,0,0,-1.709276224228461,0.0,0.0,1.0,0.0,0.0
2795,0.3261314717355513,0.0,-0.13659775324274978,10.7778790860189,106.650245225783,0.0,1,1,-2.28145563852695,0.0,0.0,0.0,1.0,0.0
463,-1.375564037342406,0.07692307692307693,0.1302907279796492,10.7647976493766,106.695315188081,3.0,0,1,-2.28145563852695,0.0,0.0,0.0,1.0,0.0
4376,-0.9622048207552769,0.07692307692307693,-1.2015945422910468,10.7515968442749,106.695548817515,0.0,1,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
5965,0.3411414986789205,0.0,-0.4391709580720064,10.7873250455211,106.76416465437,3.0,0,0,-2.28145563852695,0.0,0.0,0.0,1.0,0.0
594,0.3261314717355513,0.23076923076923078,0.1302907279796492,10.6894753116056,106.647341351484,3.0,0,0,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
450,0.11572050155235063,0.23076923076923078,0.963530485543728,10.6783964683558,106.753125292508,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
3008,-0.25832850878387886,0.3076923076923077,2.9327121238363367,10.7931825251591,106.687208180764,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
2821,0.5235542914366881,0.38461538461538464,1.287787426350749,10.7372349998088,106.718081196057,3.0,0,0,0.4757863711357461,0.0,0.0,0.0,1.0,0.0
312,0.18370833978305584,0.3076923076923077,0.1302907279796492,10.792302602072,106.689189879485,3.0,0,1,0.4757863711357461,1.0,0.0,0.0,1.0,0.0
3010,-1.6356139825265459,0.07692307692307693,-1.7072229052631471,10.750231931677,106.631789006598,0.0,1,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
3529,0.9155094607980837,0.23076923076923078,0.1302907279796492,10.8206141841894,106.777190937754,3.0,0,0,1.4917826190912926,0.0,0.0,0.0,1.0,0.0
451,0.8428680112644017,0.23076923076923078,1.434027398777648,10.6928357691972,106.740820682453,3.0,0,0,1.2822279616686043,0.0,0.0,0.0,0.0,1.0
5084,0.3261314717355513,0.3076923076923077,2.0502110105697895,10.7985745887986,106.619459893808,0.0,1,0,2.7683848679745173,0.0,0.0,0.0,0.0,1.0
890,-0.9622048207552769,0.15384615384615385,0.1302907279796492,10.7887887112421,106.69859737995,3.0,0,1,-0.9028346336956022,1.0,0.0,0.0,1.0,0.0
3182,-1.424042969164965,0.07692307692307693,0.1302907279796492,10.8556431126228,106.761493916623,3.0,0,1,-1.709276224228461,0.0,0.0,1.0,0.0,0.0
4860,-0.28090108395535385,0.15384615384615385,0.1302907279796492,10.764215327115,106.66967712896,3.0,0,1,0.11316161425994499,0.0,1.0,0.0,1.0,0.0
4448,-0.2360953837240995,0.07692307692307693,0.1302907279796492,10.7711670417712,106.691055834037,3.0,0,1,-1.265459390571404,0.0,0.0,1.0,0.0,0.0
5893,-0.37480406362233243,0.0,-1.7072229052631471,10.8836195773002,106.670273388452,0.0,1,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
999,-0.4493648176687783,0.23076923076923078,0.963530485543728,10.7882130955474,106.677255361786,3.0,0,0,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
389,-0.8577985162466776,0.23076923076923078,-1.7072229052631471,10.8059057610897,106.697000455033,0.0,1,0,0.6349856886503463,0.0,0.0,0.0,1.0,0.0
1476,0.23272304800393967,0.07692307692307693,0.1302907279796492,10.7643127484888,106.655788276884,3.0,0,1,0.30272686033993124,0.0,0.0,0.0,0.0,1.0
2240,0.9455811745352034,0.0,1.287787426350749,10.7800862117295,106.62465890575,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
5668,-0.15036267557913827,0.23076923076923078,1.287787426350749,10.7375931545908,106.627207967987,3.0,0,0,-0.3306552193971129,0.0,0.0,1.0,0.0,0.0
5252,-0.7602813127840508,0.23076923076923078,-0.13659775324274978,10.7379989814909,106.721184497054,0.0,1,1,0.11316161425994499,0.0,0.0,0.0,0.0,0.0
5391,0.48341223409930084,0.23076923076923078,0.5849971026224333,10.7913270032492,106.645130229191,3.0,0,0,0.6349856886503463,0.0,0.0,0.0,0.0,1.0
5361,-0.5012464551475065,0.23076923076923078,-0.13659775324274978,10.7919044945516,106.671031567151,0.0,1,0,0.11316161425994499,0.0,1.0,0.0,1.0,0.0
4015,-0.1926076911174569,0.23076923076923078,-0.13659775324274978,10.7819248306033,106.651459136112,0.0,1,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
3129,-0.3271071868061051,0.15384615384615385,-0.7884660886417492,10.8377781248536,106.636607112014,3.0,0,0,-0.3306552193971129,0.0,0.0,1.0,0.0,0.0
5509,1.2971635672408903,0.07692307692307693,0.5849971026224333,10.7932492828009,106.691485909337,2.0,0,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
1293,-0.3038236354463698,0.07692307692307693,-1.2015945422910468,10.7985614387593,106.60587707016,3.0,0,0,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
5549,1.7283496603720232,0.23076923076923078,-0.13659775324274978,10.816323116888448,106.77555710077286,0.0,1,1,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
5608,-0.35076329075821017,0.15384615384615385,-0.4391709580720064,10.787625974324,106.764392930397,2.0,0,1,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
1907,0.5235542914366881,0.23076923076923078,-0.13659775324274978,10.7598751295916,106.67908108076,0.0,1,1,0.4757863711357461,0.0,0.0,0.0,1.0,0.0
4323,0.6976935597780909,0.0,0.963530485543728,10.8488169758077,106.781668364468,3.0,0,0,-2.28145563852695,0.0,0.0,0.0,1.0,0.0
4358,0.18370833978305584,0.07692307692307693,0.963530485543728,10.7469915010063,106.66582294733,3.0,0,0,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
368,0.4697856403578324,0.3076923076923077,-0.13659775324274978,10.8088644282294,106.696717832121,0.0,1,1,1.9355994527483495,0.0,0.0,0.0,0.0,1.0
1937,-0.25832850878387886,0.07692307692307693,-0.4391709580720064,10.8121989931633,106.695168800538,2.0,0,0,-1.265459390571404,0.0,0.0,1.0,0.0,0.0
1151,-2.448843715749161,0.07692307692307693,-1.7072229052631471,10.8021603875691,106.687804568849,3.0,0,0,-1.709276224228461,0.0,0.0,0.0,0.0,1.0
3887,-1.2831292553680742,0.23076923076923078,-0.13659775324274978,10.809511,106.67444,0.0,1,1,-0.3306552193971129,0.0,0.0,1.0,0.0,0.0
3464,1.4173088244001117,0.23076923076923078,-0.13659775324274978,10.8040447642793,106.728745344333,0.0,1,1,1.2822279616686043,0.0,1.0,0.0,1.0,0.0
6198,-0.5278863642596802,0.23076923076923078,-0.4391709580720064,10.7430455692677,106.72586041216,3.0,0,0,0.30272686033993124,0.0,0.0,0.0,0.0,1.0
191,-0.28090108395535385,0.0,-0.4391709580720064,10.787024124117,106.618610102505,3.0,0,0,-0.9028346336956022,0.0,0.0,0.0,1.0,0.0
4245,0.7552290280664897,0.07692307692307693,0.1302907279796492,10.7979476884217,106.704641396004,3.0,0,1,0.4757863711357461,0.0,0.0,1.0,0.0,0.0
5717,-0.4750780736920162,0.23076923076923078,-0.13659775324274978,10.7342456814125,106.657951333285,0.0,1,1,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
174,-0.9622048207552769,0.07692307692307693,-0.7884660886417492,10.7863351201636,106.62788367015,0.0,1,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
4870,-0.8245729617021663,0.23076923076923078,-0.13659775324274978,10.8416341758951,106.65714157498,0.0,1,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
3950,-0.5012464551475065,0.07692307692307693,0.1302907279796492,10.7828159977853,106.626543634405,3.0,0,1,-0.9028346336956022,0.0,0.0,0.0,1.0,0.0
4161,2.5764522741647222,0.23076923076923078,1.8234285872700184,10.7785235877283,106.747545129807,3.0,0,0,0.6349856886503463,0.0,1.0,0.0,0.0,1.0
5703,1.0039496078129824,0.23076923076923078,1.287787426350749,10.84488,106.7182,3.0,0,0,0.4757863711357461,0.0,0.0,0.0,0.0,1.0
5480,0.6378280961214066,0.23076923076923078,-0.4391709580720064,10.8751352343193,106.658157912016,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
6130,-0.04974733457061966,0.3076923076923077,-0.4391709580720064,10.8215718524518,106.654841391021,0.0,1,0,0.30272686033993124,0.0,0.0,0.0,1.0,0.0
3148,-0.37480406362233243,0.07692307692307693,-0.13659775324274978,10.8418121229684,106.661931226973,0.0,1,1,-1.709276224228461,0.0,0.0,0.0,1.0,0.0
2850,-0.5826509567402912,0.23076923076923078,-1.2015945422910468,10.7340240623323,106.657486693453,0.0,1,0,0.4757863711357461,0.0,0.0,0.0,0.0,1.0
1164,-0.03042058936361902,0.07692307692307693,0.1302907279796492,10.7317826978895,106.744604141123,2.0,0,0,-1.265459390571404,0.0,0.0,1.0,0.0,0.0
3007,-0.1926076911174569,0.3076923076923077,0.1302907279796492,10.8407957242002,106.641967567342,2.0,0,0,0.4757863711357461,0.0,0.0,0.0,0.0,1.0
4942,0.6255585240034263,0.23076923076923078,2.2563469756017906,10.770683112253,106.785877403798,3.0,0,0,0.9196032047928032,0.0,1.0,0.0,1.0,0.0
4997,0.18370833978305584,0.0,0.5849971026224333,21.0289486097874,105.852447225903,0.0,1,0,-2.28145563852695,0.0,0.0,0.0,1.0,0.0
1661,0.1501051897940211,0.0,-0.4391709580720064,10.8877794192261,106.681242543726,3.0,0,0,0.30272686033993124,0.0,0.0,0.0,1.0,0.0
508,-0.3271071868061051,0.15384615384615385,0.1302907279796492,10.7701160473399,106.675180178892,3.0,0,1,0.30272686033993124,1.0,0.0,0.0,1.0,0.0
166,0.06259592582891907,0.15384615384615385,-0.13659775324274978,10.7985619128206,106.669153159261,0.0,1,1,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
2589,-0.28090108395535385,0.23076923076923078,0.1302907279796492,10.7857612810986,106.632543416995,3.0,0,0,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
4316,-1.3286243820305652,0.15384615384615385,0.1302907279796492,10.7626208730884,106.643354830343,3.0,0,1,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
3705,1.2332195493977356,0.4615384615384616,0.1302907279796492,10.7907473191176,106.637345742439,3.0,0,1,1.6813478651712797,0.0,1.0,0.0,1.0,0.0
4233,1.0601009748869976,0.15384615384615385,0.1302907279796492,10.7727141067085,106.704984656484,3.0,0,1,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
103,-0.2360953837240995,0.3076923076923077,0.963530485543728,10.754997382997,106.629307213319,0.0,1,0,0.4757863711357461,0.0,0.0,0.0,1.0,0.0
5591,2.134565091534545,0.07692307692307693,0.1302907279796492,10.7830955759734,106.626810081253,3.0,0,1,0.782381234505476,0.0,0.0,0.0,1.0,0.0
4904,0.3707119834879608,0.15384615384615385,0.1302907279796492,10.7913067757418,106.661918961629,3.0,0,1,0.782381234505476,0.0,0.0,0.0,1.0,0.0
5163,2.398191244149034,0.07692307692307693,0.1302907279796492,10.7793091246874,106.662392365665,3.0,0,1,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
1752,-0.5826509567402912,0.15384615384615385,-0.7884660886417492,10.8676817318612,106.635014752056,0.0,1,0,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
5621,1.4028138557984755,0.07692307692307693,0.963530485543728,10.7036191460786,106.703431517253,3.0,0,0,-0.9028346336956022,0.0,0.0,1.0,0.0,0.0
3026,-0.6108132359423499,0.23076923076923078,-1.7072229052631471,10.8128262418088,106.685310018759,3.0,0,0,0.30272686033993124,0.0,0.0,1.0,0.0,0.0
1658,0.21656469094070732,0.23076923076923078,0.5849971026224333,10.8077960471417,106.703158094734,3.0,0,0,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
152,-0.35076329075821017,0.15384615384615385,-1.7072229052631471,10.835409056715,106.639865656417,0.0,1,0,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
6088,1.2332195493977356,0.4615384615384616,0.1302907279796492,10.7886802198108,106.661525331879,3.0,0,1,0.782381234505476,0.0,1.0,0.0,1.0,0.0
1583,-1.7539551211519617,0.15384615384615385,-2.3590912406621465,10.8778780086341,106.637635573354,0.0,1,0,-0.9028346336956022,0.0,0.0,1.0,0.0,0.0
3441,-1.6356139825265459,0.07692307692307693,-1.7072229052631471,10.8001420033606,106.692631818343,0.0,1,0,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
4332,-0.6108132359423499,0.15384615384615385,0.1302907279796492,10.8434589505756,106.650373262479,3.0,0,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
4615,-0.5550151062263636,0.3076923076923077,-0.7884660886417492,10.7995669350669,106.641188274475,3.0,0,0,0.30272686033993124,0.0,0.0,0.0,0.0,1.0
4445,0.4697856403578324,0.3076923076923077,0.1302907279796492,10.7894781034461,106.698580206941,3.0,0,1,0.782381234505476,0.0,0.0,0.0,1.0,0.0
2209,-0.6108132359423499,0.07692307692307693,-1.2015945422910468,10.8494668828868,106.650951745678,0.0,1,0,-1.265459390571404,0.0,0.0,0.0,0.0,1.0
2957,-0.7602813127840508,0.07692307692307693,-1.2015945422910468,10.8656629068183,106.621837335665,2.0,0,0,-1.265459390571404,0.0,0.0,0.0,0.0,1.0
3892,1.7341819162783039,0.5384615384615385,0.1302907279796492,10.8109791914592,106.713683413555,3.0,0,1,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
1822,1.265537228595943,0.38461538461538464,0.1302907279796492,10.7692496455059,106.700594547117,2.0,0,0,2.426586790265584,0.0,0.0,0.0,1.0,0.0
4851,0.04445490123643577,0.15384615384615385,0.963530485543728,10.6945118300093,106.640155925306,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
3477,-0.8245729617021663,0.07692307692307693,-0.13659775324274978,10.8771476052276,106.641956289558,0.0,1,1,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
309,-0.3992422225807697,0.07692307692307693,-0.4391709580720064,10.8310137959551,106.525089824767,2.0,0,0,-1.265459390571404,0.0,0.0,0.0,0.0,1.0
4902,0.3411414986789205,0.23076923076923078,2.0502110105697895,10.8049943500241,106.696264904267,3.0,0,0,0.4757863711357461,0.0,0.0,0.0,0.0,1.0
2722,-0.8917879431693261,0.15384615384615385,0.5849971026224333,10.7645443832185,106.651487352581,3.0,0,0,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
5941,-0.6108132359423499,0.07692307692307693,-0.4391709580720064,10.8592582479376,106.756752058107,2.0,0,1,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
495,-1.1961350497447065,0.15384615384615385,0.1302907279796492,10.7612450264896,106.692369335341,3.0,0,1,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
205,1.174905936378217,0.15384615384615385,-1.2015945422910468,10.7794437650285,106.758671421558,2.0,0,0,0.11316161425994499,0.0,0.0,1.0,0.0,0.0
1434,1.2001796279697954,0.23076923076923078,0.1302907279796492,10.7762318052996,106.640964637159,3.0,0,1,0.6349856886503463,0.0,0.0,0.0,1.0,0.0
1135,1.5417399265153626,0.23076923076923078,-0.13659775324274978,10.6755060253716,106.698158728389,0.0,1,0,0.782381234505476,0.0,0.0,0.0,1.0,0.0
868,0.385278357028152,0.38461538461538464,-0.7884660886417492,10.7854460512709,106.699053851403,0.0,1,0,0.4757863711357461,0.0,0.0,0.0,0.0,1.0
305,1.304965564000573,0.07692307692307693,-0.13659775324274978,10.8410426054517,106.725515001124,0.0,1,1,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
1849,-0.10929128578611225,0.15384615384615385,-0.4391709580720064,10.7838920343243,106.694828713893,0.0,1,0,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
3039,0.5881267789832482,0.07692307692307693,-0.4391709580720064,10.8069437678138,106.694969117475,2.0,0,1,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
1988,-4.8622551023008285,0.0,-1.2015945422910468,10.6834895278508,106.596666301202,3.0,0,0,-1.265459390571404,0.0,0.0,0.0,1.0,0.0
3065,-0.069330070593773,0.3076923076923077,-0.4391709580720064,10.7897400082984,106.691347763931,3.0,0,0,1.3897638631431688,0.0,0.0,0.0,0.0,1.0
1534,-1.1961350497447065,0.15384615384615385,0.1302907279796492,10.7612650981019,106.691983359131,3.0,0,1,-1.265459390571404,0.0,0.0,0.0,0.0,1.0
843,-0.5550151062263636,0.3076923076923077,0.1302907279796492,10.8020482089618,106.688003431815,3.0,0,1,0.30272686033993124,0.0,0.0,0.0,1.0,0.0
1987,-0.5550151062263636,0.07692307692307693,-0.7884660886417492,10.8776851452117,106.628052973584,2.0,0,0,-0.9028346336956022,0.0,0.0,1.0,0.0,0.0
6142,0.04445490123643577,0.15384615384615385,0.1302907279796492,10.6930773421311,106.740994267829,3.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
4217,-0.10929128578611225,0.23076923076923078,1.5713987371125986,10.7615196394195,106.690121296497,3.0,0,0,0.782381234505476,0.0,0.0,0.0,1.0,0.0
5839,-0.8917879431693261,0.15384615384615385,-0.13659775324274978,10.771989953317,106.669281929842,0.0,1,1,-0.09639304316274322,0.0,1.0,0.0,1.0,0.0
6206,0.09822355231529148,0.15384615384615385,-0.13659775324274978,10.7880919533425,106.629297678231,3.0,0,0,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
1538,-0.6986692748486453,0.07692307692307693,-0.7884660886417492,10.76148452841,106.690238369822,2.0,0,0,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
211,-0.5826509567402912,0.07692307692307693,-0.4391709580720064,10.7718192791385,106.627071518451,0.0,1,0,-0.9028346336956022,0.0,0.0,0.0,0.0,1.0
1957,1.0963843897873138,0.5384615384615385,2.5341556375641257,10.8077383852892,106.703046806728,3.0,0,0,0.9196032047928032,0.0,0.0,0.0,0.0,1.0
4112,-0.6108132359423499,0.0,-1.7072229052631471,10.7812017598643,106.759502068162,0.0,1,0,-1.265459390571404,0.0,0.0,1.0,0.0,0.0
3611,3.1074049152154046,0.15384615384615385,0.1302907279796492,10.8397025787867,106.779790967703,3.0,0,1,0.30272686033993124,0.0,0.0,1.0,0.0,0.0
3024,-0.011343228479551189,0.38461538461538464,-0.4391709580720064,10.7604133642437,106.688651011072,2.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
1349,-1.1961350497447065,0.15384615384615385,0.1302907279796492,10.7795208776626,106.647453768886,3.0,0,0,-0.5962397703258719,0.0,0.0,0.0,0.0,1.0
6280,0.3261314717355513,0.4615384615384616,0.1302907279796492,10.7678712744894,106.67153585608,3.0,0,1,2.0136066934816945,0.0,0.0,0.0,0.0,1.0
4810,1.3881753703228958,0.5384615384615385,0.963530485543728,10.8024020847169,106.641712934696,3.0,0,0,1.3897638631431688,0.0,0.0,0.0,0.0,1.0
680,0.385278357028152,0.23076923076923078,-0.7884660886417492,10.8717277211673,106.620015405617,0.0,1,0,0.4757863711357461,0.0,0.0,0.0,1.0,0.0
180,-0.069330070593773,0.23076923076923078,0.1302907279796492,10.7917026167998,106.691718515633,3.0,0,1,0.30272686033993124,0.0,0.0,0.0,1.0,0.0
5999,-0.37480406362233243,0.23076923076923078,0.1302907279796492,10.8800307404173,106.665595880607,2.0,0,0,0.30272686033993124,0.0,0.0,0.0,0.0,1.0
3966,-0.6108132359423499,0.3076923076923077,-0.13659775324274978,10.8063933688464,106.697749917385,0.0,1,1,-2.28145563852695,1.0,0.0,0.0,1.0,0.0
5460,-1.2831292553680742,0.0,-1.7072229052631471,10.7566232398692,106.586053209652,3.0,0,0,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
278,0.9652944659873779,0.3076923076923077,-0.4391709580720064,10.8472014306231,106.612577161017,3.0,0,0,1.2822279616686043,1.0,0.0,0.0,1.0,0.0
289,-0.25832850878387886,0.23076923076923078,0.1302907279796492,10.7881878725017,106.604271735996,2.0,0,0,-0.3306552193971129,0.0,0.0,1.0,0.0,0.0
6120,0.21656469094070732,0.23076923076923078,2.0502110105697895,10.7559269365563,106.60609644608,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
993,1.304965564000573,0.15384615384615385,-0.13659775324274978,10.8408896343807,106.725547812812,0.0,1,1,-0.3306552193971129,0.0,0.0,0.0,1.0,0.0
2236,-0.04974733457061966,0.15384615384615385,-0.4391709580720064,10.8404645520508,106.751084290445,2.0,0,1,-0.5962397703258719,0.0,0.0,1.0,0.0,0.0
5269,0.04445490123643577,0.3076923076923077,0.963530485543728,10.7884999340346,106.661621601862,0.0,1,0,0.4757863711357461,0.0,0.0,0.0,0.0,1.0
4447,-0.5826509567402912,0.23076923076923078,0.1302907279796492,10.8279319698601,106.777840961655,0.0,1,0,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
4603,0.4421497898439041,0.15384615384615385,0.1302907279796492,10.69898,106.6419,3.0,0,1,-0.5962397703258719,0.0,0.0,0.0,1.0,0.0
5045,0.08051705379647196,0.3076923076923077,0.1302907279796492,10.7936243160035,106.590552953337,0.0,1,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
270,-0.4493648176687783,0.15384615384615385,-0.13659775324274978,10.8503684448819,106.695458868092,2.0,0,0,0.11316161425994499,0.0,0.0,0.0,0.0,1.0
2405,0.04445490123643577,0.15384615384615385,0.1302907279796492,10.7846758166927,106.800751006624,0.0,1,0,-0.3306552193971129,0.0,0.0,0.0,0.0,1.0
5143,0.5626351999909364,0.38461538461538464,0.1302907279796492,10.8267240016789,106.686537449865,3.0,0,1,2.3634408616661546,0.0,1.0,0.0,1.0,0.0
2515,-0.011343228479551189,0.38461538461538464,0.1302907279796492,10.7795628456432,106.667427129377,3.0,0,0,1.3897638631431688,0.0,0.0,0.0,1.0,0.0
4886,-0.6688000780565717,0.23076923076923078,0.1302907279796492,10.77628561695,106.643655173441,3.0,0,0,0.6349856886503463,0.0,0.0,0.0,1.0,0.0
111,-0.4750780736920162,0.15384615384615385,-0.4391709580720064,10.689560788446,106.745578664563,2.0,0,0,0.30272686033993124,0.0,0.0,0.0,0.0,1.0
1391,1.0508892631248228,0.3076923076923077,0.1302907279796492,10.7736552434629,106.767024295277,3.0,0,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
220,2.6874295892897986,0.23076923076923078,-1.2015945422910468,10.8004187621028,106.690309464323,3.0,0,0,1.5888228250383352,0.0,0.0,0.0,1.0,0.0
3740,0.3707119834879608,0.23076923076923078,0.1302907279796492,10.8300323054479,106.702756788818,3.0,0,1,0.11316161425994499,0.0,0.0,0.0,1.0,0.0
83,0.29564637201642957,0.23076923076923078,0.5849971026224333,10.7842888780504,106.759294890954,3.0,0,0,0.11316161425994499,0.0,0.0,1.0,0.0,0.0
3807,0.04445490123643577,0.23076923076923078,0.963530485543728,10.8041527464998,106.717083962428,3.0,0,0,0.9196032047928032,0.0,0.0,1.0,0.0,0.0
3770,-4.801013583673871,0.4615384615384616,2.9327121238363367,10.7760785505203,106.612264081208,0.0,1,0,-2.28145563852695,0.0,0.0,0.0,1.0,0.0
461,-1.113976416559445,0.23076923076923078,-0.13659775324274978,10.8157537294806,106.695361587706,0.0,1,1,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
5533,1.0783539839487635,0.15384615384615385,2.0502110105697895,10.750556,106.73569,0.0,1,0,-0.09639304316274322,0.0,0.0,0.0,0.0,1.0
551,0.310967493112446,0.23076923076923078,0.1302907279796492,10.8035682854439,106.704896006583,3.0,0,1,2.3634408616661546,0.0,0.0,0.0,1.0,0.0
2471,1.312726605208099,0.15384615384615385,0.1302907279796492,10.7455651862072,106.614059153641,3.0,0,1,-0.09639304316274322,0.0,0.0,0.0,1.0,0.0
3551,0.1501051897940211,0.4615384615384616,0.5849971026224333,10.7871349816685,106.666178614072,3.0,0,0,2.3634408616661546,0.0,0.0,0.0,1.0,0.0
