Diện tích,Số tầng,Đường vào,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Đường_Frequency,Đường_Target,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Khoảng giá
0.4439261467847208,0.07692307692307691,1.5209694995149832,0.0,13.123347608580726,18.705766496889733,3024.1,0,0,0,0,0,0,85.03554776627757,14.964452233722428,0.0,0.0,-0.3326276347307223,16.0817187422533,2,17.48322883680911,0.0,0.0,1.0,0.0,0.0,2.0794415416798357
-0.30650992226599055,0.15384615384615383,0.23131550487366473,0.0,15.48107692307722,17.056969241416212,,0,0,0,0,0,1,,,,,-0.5974109865784987,10.740064132213602,1,17.112313353240282,0.0,0.0,0.0,1.0,0.0,1.7209792871670078
0.025375866256361786,0.23076923076923073,-0.7573022517780348,0.0,14.87073929990493,9.35870800879073,57.3,1,1,1,0,0,0,34.13612565445026,0.0,0.0,65.91623036649216,0.4713811325865483,8.219702990323198,2,18.059602125896557,0.0,0.0,0.0,0.0,1.0,2.3513752571634776
1.9961987864591901,0.15384615384615383,0.3450148771997841,0.0,38.647438220481845,32.180605395627865,,0,0,0,0,1,1,,,,,0.10985031969557019,6.324410684736308,285,19.567814057892427,0.0,0.0,0.0,1.0,0.0,4.189654742026425
0.37206097737536903,0.23076923076923073,0.6488190377612324,0.0,10.737500000006847,19.36213730687916,902660.3,0,1,0,0,0,0,0.487598712383828,0.0,0.0,0.0,0.4713811325865483,10.462301874044256,1,20.38995476355386,0.0,0.0,0.0,1.0,0.0,3.0204248861443626
-0.93298898549572,0.15384615384615383,-0.7573022517780348,2.0,17.789285714285825,8.648767860862735,9782.4,1,0,0,0,0,0,12.071270853778216,31.6465284592738,56.282200686947995,0.0,-0.09907216617061913,6.883768625303283,157,8.356040181886842,0.0,0.0,0.0,0.0,1.0,2.052840859882657
-0.7037176504093345,0.30769230769230765,-0.7573022517780348,2.0,18.827244701348747,20.454141465138118,,1,0,0,0,0,0,,,,,-0.09907216617061913,3.905140761347409,15,16.79449768797232,0.0,0.0,0.0,1.0,0.0,2.272125885509337
-0.28345024098198646,0.15384615384615383,-0.47696419252420597,0.0,15.48107692307722,17.78611714762465,,0,0,0,0,0,0,,,,,-0.09907216617061913,7.99013671559904,28,15.630371493421016,0.0,0.0,1.0,0.0,0.0,2.1041341542702074
-0.3537303851143902,0.15384615384615383,1.5209694995149832,0.0,17.789285714285825,18.28632481919144,1102.2,0,0,0,0,0,1,53.56196697514063,8.746144075485393,0.0,37.69007439666122,0.10985031969557019,8.944530866349506,2,17.471655075984064,0.0,0.0,0.0,0.0,1.0,2.1341664413690826
2.5909966887087093,0.23076923076923073,1.3389579601126493,0.0,38.647438220481845,58.28290665694527,,0,0,0,0,0,1,,,,,0.6301001874260804,5.012720439545782,5,27.595349095058268,0.0,0.0,0.0,1.0,0.0,4.3694478524670215
-0.8303745320597538,0.23076923076923073,0.503253560192363,0.0,11.098013468022373,16.924787565129154,4508.5,0,0,0,0,1,1,87.35566152822446,12.644560275036042,0.0,0.0,-0.09907216617061913,8.735867532377243,5,19.972473447747127,0.0,0.0,0.0,1.0,0.0,2.066862759472976
-1.7046011884656695,0.23076923076923073,-1.1380260800411193,3.0,24.737282299672927,23.820911987062647,4009.0,0,0,0,0,0,1,41.92192566724869,0.0,0.0,58.07358443502121,-1.2646117463788682,4.123677885943417,26,31.797983482995477,1.0,0.0,0.0,1.0,0.0,2.624668592163159
-0.9688297474633962,0.30769230769230765,0.6488190377612324,3.0,24.737282299672927,20.454141465138118,1340.0,1,1,1,1,0,1,97.21865671641793,0.0,0.0,2.779850746268657,-0.3326276347307223,2.672616922576965,26,31.797983482995477,0.0,0.0,0.0,1.0,0.0,2.2300144001592104
-0.3537303851143902,0.0,-0.47696419252420597,0.0,18.827244701348747,18.83383064658232,970.6,0,0,0,0,0,1,0.0,0.5347207912631362,0.0,99.46218833711106,-1.70708970080516,2.462861114675215,8,18.103323154018018,0.0,0.0,0.0,0.0,1.0,2.5494451709255714
